Y:\Meghan's Experiments\AMBVAR\b_tap.emrg																															
ExperimentName	Subject	Session	Clock.Information	Clock.StartTimeOfDay	Clock.SystemTimeDrift	Clock.SystemTimeDriftWarning	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	SessionTimeUtc	Block	BlockA	BlockA.Cycle	BlockA.Sample	correct	Procedure	Running	SEEaWORD.ACC	SEEaWORD.CRESP	SEEaWORD.DurationError	SEEaWORD.OnsetDelay	SEEaWORD.OnsetTime	SEEaWORD.RESP	SEEaWORD.RT	SEEaWORD.RTTime	sound	tap_cas	type	word
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		51	58	1	51	1	BlockAProc	BlockA	1	1	-999999	0	1809459	1	532	1809991	classroom.wav		filler	snutch
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		52	33	1	52	5	BlockAProc	BlockA	1	5	-999999	0	1812192	5	986	1813178	baffle.wav		filler	stump
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		53	76	1	53	1	BlockAProc	BlockA	1	1	-999999	0	1815358	1	400	1815758	dresser.wav		filler	sime
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		54	29	1	54	5	BlockAProc	BlockA	1	5	-999999	0	1817942	5	409	1818351	cracker.wav		filler	chips
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		55	46	1	55	5	BlockAProc	BlockA	1	5	-999999	15	1820558	5	393	1820951	salon.wav		filler	elephant
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		56	70	1	56	1	BlockAProc	BlockA	1	1	-999999	1	1823143	1	497	1823640	jolly.wav		filler	felicisy
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		57	61	1	57	1	BlockAProc	BlockA	1	1	-999999	15	1825841	1	433	1826274	level.wav		filler	smitter
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		58	26	1	58	5	BlockAProc	BlockA	1	5	-999999	0	1828458	5	341	1828799	muffle.wav		filler	sound
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		59	56	1	59	1	BlockAProc	BlockA	1	1	-999999	0	1830991	1	501	1831492	person.wav		filler	quirly
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		60	44	1	60	5	BlockAProc	BlockA	1	5	-999999	1	1833692	5	466	1834158	linen.wav		filler	slippery
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		61	77	1	61	1	BlockAProc	BlockA	1	1	-999999	0	1836358	1	383	1836741	blubber.wav		filler	ert
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		62	96	1	62	1	BlockAProc	BlockA	1	1	-999999	0	1838941	1	464	1839405	leather.wav		filler	tundry
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		63	39	1	63	5	BlockAProc	BlockA	1	5	-999999	0	1841608	5	502	1842110	duffle.wav		filler	sun
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		64	19	1	64	5	BlockAProc	BlockA	1	5	-999999	1	1844292	5	517	1844809	bidder.wav	tap	control	groceries
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		65	21	1	65	5	BlockAProc	BlockA	1	5	-999999	0	1847008	5	421	1847429	budding.wav	tap	control	eve
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		66	59	1	66	1	BlockAProc	BlockA	0	1	-999999	0	1849608	5	485	1850093	slither.wav		filler	eleption
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		67	14	1	67	5	BlockAProc	BlockA	1	5	-999999	0	1852291	5	418	1852709	udder.wav	tap	d-related	cow
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		68	40	1	68	5	BlockAProc	BlockA	1	5	-999999	0	1854907	5	535	1855442	honey.wav		filler	show
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		69	94	1	69	1	BlockAProc	BlockA	1	1	-999999	0	1857624	1	520	1858144	igloo.wav		filler	pendil
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		70	64	1	70	1	BlockAProc	BlockA	1	1	-999999	0	1860341	1	626	1860967	never.wav		filler	sustaif
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		71	7	1	71	5	BlockAProc	BlockA	1	5	-999999	0	1863157	5	434	1863591	pedal.wav	tap	t-related	leaf
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		72	37	1	72	5	BlockAProc	BlockA	1	5	-999999	0	1865774	5	421	1866195	pillar.wav		filler	town
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		73	30	1	73	5	BlockAProc	BlockA	1	5	-999999	0	1868374	5	775	1869149	muggle.wav		filler	steal
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		74	8	1	74	5	BlockAProc	BlockA	1	5	-999999	0	1871340	5	484	1871824	plodded.wav	tap	t-related	schemed
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		75	55	1	75	1	BlockAProc	BlockA	1	1	-999999	0	1874024	1	479	1874503	glitter.wav		filler	possel
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		76	31	1	76	5	BlockAProc	BlockA	1	5	-999999	0	1876690	5	411	1877101	stranger.wav		filler	friend
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		77	66	1	77	1	BlockAProc	BlockA	1	1	-999999	1	1879291	1	388	1879679	jelly.wav		filler	cardoon
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		78	92	1	78	1	BlockAProc	BlockA	1	1	-999999	0	1881873	1	428	1882301	messy.wav		filler	blurgy
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		79	18	1	79	5	BlockAProc	BlockA	1	5	-999999	0	1884507	5	453	1884960	bedding.wav	tap	control	heads
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		80	85	1	80	1	BlockAProc	BlockA	1	1	-999999	0	1887173	1	505	1887678	devour.wav		filler	allume
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		81	83	1	81	1	BlockAProc	BlockA	1	1	-999999	0	1889856	1	446	1890302	gummy.wav		filler	wimble
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		82	35	1	82	5	BlockAProc	BlockA	1	5	-999999	0	1892490	5	396	1892886	above.wav		filler	below
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		83	89	1	83	1	BlockAProc	BlockA	1	1	-999999	0	1895106	1	329	1895435	rummy.wav		filler	potium
b_tap3	58	58	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862050000</Frequency><Timestamp dt:dt=""r8"">8087953607608</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-07-08T23:15:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	7/8/2009 16:15			60.002	1	890030232	7/8/2009	16:15:54		84	63	1	84	1	BlockAProc	BlockA	1	1	-999999	0	1897640	1	441	1898081	sassy.wav		filler	flingert
